Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
vert.x,io.vertx.core.impl.launcher.commands,RunCommand,setUp,Complex Conditional,The conditional expression !ha && (commandLine.isOptionAssigned(haGroupOption) || commandLine.isOptionAssigned(quorumOption)) is complex.,191
vert.x,io.vertx.core.impl.launcher.commands,RunCommand,setUp,Long Statement,The length of the statement "if (!isClustered() && (commandLine.isOptionAssigned(executionContext.cli().getOption("cluster-host")) || commandLine.isOptionAssigned(executionContext.cli().getOption("cluster-port")) || commandLine.isOptionAssigned(executionContext.cli().getOption("cluster-public-host"))|| commandLine.isOptionAssigned(executionContext.cli().getOption("cluster-public-port")))) {" is 364.,191
vert.x,io.vertx.core.impl.launcher.commands,RunCommand,initializeRedeployment,Long Statement,The length of the statement "watcher=new Watcher(getCwd()`redeploy`this::startAsBackgroundApplication`this::stopBackgroundApplication`onRedeployCommand`redeployGracePeriod`redeployScanPeriod);" is 163.,267
vert.x,io.vertx.core.impl.launcher.commands,RunCommand,startAsBackgroundApplication,Complex Method,Cyclomatic complexity of the method is 16,327
vert.x,io.vertx.core.impl.launcher.commands,StartCommand,run,Long Statement,The length of the statement "Optional<String> maybeCommand=cliArguments.stream().filter(arg -> executionContext.launcher().getCommandNames().contains(arg)).findFirst();" is 139.,85
vert.x,io.vertx.core.impl.launcher.commands,StopCommand,terminateWindowsApplication,Long Statement,The length of the statement "String command="\"Get-CimInstance -ClassName Win32_Process -Filter \\\"" + filter + "\\\""+ " | "+ "Invoke-CimMethod -MethodName Terminate\"";" is 142.,112
vert.x,io.vertx.core.impl.launcher.commands,Watcher,Watcher,Long Parameter List,The method has 7 parameters. ,58
vert.x,io.vertx.core.impl.launcher.commands,Watcher,changesHaveOccurred,Complex Method,Cyclomatic complexity of the method is 17,135
vert.x,io.vertx.core.impl.launcher.commands,Watcher,match,Complex Conditional,The conditional expression (relFromCwd != null && FileSelector.matchPath(include`relFromCwd`!ExecUtils.isWindows())) || FileSelector.matchPath(include`file.getAbsolutePath()`!ExecUtils.isWindows()) is complex.,220
vert.x,io.vertx.core.impl.launcher.commands,Watcher,match,Complex Method,Cyclomatic complexity of the method is 8,220
vert.x,io.vertx.core.impl.launcher.commands,Watcher,match,Long Statement,The length of the statement "LOGGER.warn("A change in " + file.getAbsolutePath() + " has been detected` but the file does not belong to a "+ "watched roots: "+ roots);" is 138.,220
vert.x,io.vertx.core.impl.launcher.commands,Watcher,match,Long Statement,The length of the statement "if ((relFromCwd != null && FileSelector.matchPath(include`relFromCwd`!ExecUtils.isWindows())) || FileSelector.matchPath(include`file.getAbsolutePath()`!ExecUtils.isWindows())) {" is 177.,220
vert.x,io.vertx.core.impl.launcher.commands,Watcher,executeUserCommand,Long Statement,The length of the statement "final Process process=new ProcessBuilder(command).redirectError(ProcessBuilder.Redirect.INHERIT).redirectOutput(ProcessBuilder.Redirect.INHERIT).start();" is 153.,323
vert.x,io.vertx.core.impl.launcher.commands,BareCommandTest,assertWaitUntil,Magic Number,The method contains a magic number: 20000,38
vert.x,io.vertx.core.impl.launcher.commands,BareCommandTest,testRegularBareCommand,Long Statement,The length of the statement "assertThat(error.toString()).contains("Starting clustering...").contains("Any deploymentIDs waiting on a quorum will now be deployed");" is 135.,51
vert.x,io.vertx.core.impl.launcher.commands,BareCommandTest,testOldBare,Long Statement,The length of the statement "assertThat(error.toString()).contains("Starting clustering...").contains("Any deploymentIDs waiting on a quorum will now be deployed");" is 135.,66
vert.x,io.vertx.core.impl.launcher.commands,BareCommandTest,testRegularBareCommandWithClusterHost,Long Statement,The length of the statement "assertThat(error.toString()).contains("Starting clustering...").doesNotContain("No cluster-host specified").contains("Any deploymentIDs waiting on a quorum will now be deployed");" is 179.,80
vert.x,io.vertx.core.impl.launcher.commands,BareCommandTest,testOldBareWithClusterHost,Long Statement,The length of the statement "assertThat(error.toString()).contains("Starting clustering...").doesNotContain("No cluster-host specified").contains("Any deploymentIDs waiting on a quorum will now be deployed");" is 179.,95
vert.x,io.vertx.core.impl.launcher.commands,ClasspathHandlerTest,setUp,Long Statement,The length of the statement "Iterable<? extends JavaFileObject> compilationUnits1=fileManager.getJavaFileObjectsFromFiles(Collections.singletonList(new File("src/test/classpath/verticle/MyVerticle.java")));" is 177.,36
vert.x,io.vertx.core.impl.launcher.commands,ClasspathHandlerTest,testCPInRunCommand,Magic Number,The method contains a magic number: 200,62
vert.x,io.vertx.core.impl.launcher.commands,ClasspathHandlerTest,testCPInBareCommand,Magic Number,The method contains a magic number: 200,79
vert.x,io.vertx.core.impl.launcher.commands,CommandTestBase,tearDown,Empty catch clause,The method has an empty catch block.,61
vert.x,io.vertx.core.impl.launcher.commands,CommandTestBase,tearDown,Empty catch clause,The method has an empty catch block.,61
vert.x,io.vertx.core.impl.launcher.commands,CommandTestBase,assertWaitUntil,Magic Number,The method contains a magic number: 20000,102
vert.x,io.vertx.core.impl.launcher.commands,CommandTestBase,assertWaitUntil,Magic Number,The method contains a magic number: 20000,106
vert.x,io.vertx.core.impl.launcher.commands,CommandTestBase,awaitLatch,Magic Number,The method contains a magic number: 10,114
vert.x,io.vertx.core.impl.launcher.commands,ComplexCommand,run,Magic Number,The method contains a magic number: 2,62
vert.x,io.vertx.core.impl.launcher.commands,ExecUtilsTest,testAddArgument,Long Statement,The length of the statement "assertThat(args).contains("hello"`"-foo"`"--bar"`"--baz=hello"`"\"with spaces\""`"\"with'single'_quotes\""`Utils.isWindows() ? "\"with\\\"double\\\"quotes\"" : "'with\"double\"quotes'"`Utils.isWindows() ? "\"with \\\"double\\\" quotes and spaces\"" : "'with \"double\" quotes and spaces'"`"\"with 'single' quotes and spaces\""`"wrapped_in_single_quotes"`"wrapped_in_double_quotes");" is 382.,52
vert.x,io.vertx.core.impl.launcher.commands,FileSelectorTest,test,Long Statement,The length of the statement "assertThat(FileSelector.matchPath("**" + separator + "*.js"`"src/main" + separator + "js"+ separator+ "foo.js")).isTrue();" is 122.,27
vert.x,io.vertx.core.impl.launcher.commands,FileSelectorTest,test,Long Statement,The length of the statement "assertThat(FileSelector.matchPath("**" + separator + "*.js"`"src" + separator + "main"+ separator+ "js"+ separator+ "dir"+ separator+ "foo.js")).isTrue();" is 154.,27
vert.x,io.vertx.core.impl.launcher.commands,FileSelectorTest,test,Long Statement,The length of the statement "assertThat(FileSelector.matchPath("*" + separator + "*.js"`"src" + separator + "main"+ separator+ "js"+ separator+ "dir"+ separator+ "foo.js")).isFalse();" is 154.,27
vert.x,io.vertx.core.impl.launcher.commands,FileSelectorTest,test,Long Statement,The length of the statement "assertThat(FileSelector.match("not" + separator + "*"+ separator+ "something.js"`"foo" + separator + "bar"+ separator+ "something.js")).isFalse();" is 146.,27
vert.x,io.vertx.core.impl.launcher.commands,FileSelectorTest,test,Long Statement,The length of the statement "assertThat(FileSelector.match("**" + separator + "not"+ separator+ "something.js"`"foo" + separator + "bar"+ separator+ "something.js")).isFalse();" is 147.,27
vert.x,io.vertx.core.impl.launcher.commands,FileSelectorTest,testMatchPath_UnixFileSeparator,Long Statement,The length of the statement "assertTrue(FileSelector.matchPath(separator + "*" + separator+ "a.txt"`separator + "b" + separator+ "a.txt"`separator`false));" is 126.,66
vert.x,io.vertx.core.impl.launcher.commands,FileSelectorTest,testMatchPath_WindowsFileSeparator,Long Statement,The length of the statement "assertTrue(FileSelector.matchPath(separator + "*" + separator+ "a.txt"`separator + "b" + separator+ "a.txt"`separator`false));" is 126.,83
vert.x,io.vertx.core.impl.launcher.commands,GoodByeCommand,define,Long Statement,The length of the statement "return new DefaultCLI().setName("bye").addOption(new TypedOption<String>().setType(String.class).setRequired(true).setShortName("n").setSingleValued(true)).setSummary("A command saying goodbye.");" is 196.,22
vert.x,io.vertx.core.impl.launcher.commands,HttpTestVerticle,start,Long Statement,The length of the statement "json.put("clustered"`vertx.isClustered()).put("metrics"`vertx.isMetricsEnabled()).put("id"`System.getProperty("vertx.id"`"no id")).put("conf"`config()).put("startTime"`time);" is 174.,21
vert.x,io.vertx.core.impl.launcher.commands,HttpTestVerticle,start,Magic Number,The method contains a magic number: 8080,21
vert.x,io.vertx.core.impl.launcher.commands,RedeployTest,testStartingApplicationInRedeployMode,Long Statement,The length of the statement "cli.dispatch(new Launcher()`new String[]{"run"`HttpTestVerticle.class.getName()`"--redeploy=**" + File.separator + "*.txt"`"--launcher-class=" + Launcher.class.getName()});" is 172.,60
vert.x,io.vertx.core.impl.launcher.commands,RedeployTest,testStartingApplicationInRedeployMode,Magic Number,The method contains a magic number: 200,60
vert.x,io.vertx.core.impl.launcher.commands,RedeployTest,testStartingApplicationInRedeployModeWithInlineConf,Long Statement,The length of the statement "cli.dispatch(new Launcher()`new String[]{"run"`HttpTestVerticle.class.getName()`"--redeploy=**" + File.separator + "*.txt"`"--launcher-class=" + Launcher.class.getName()`"--conf"`"{\"random\":" + random + "}"});" is 211.,75
vert.x,io.vertx.core.impl.launcher.commands,RedeployTest,testStartingApplicationInRedeployModeWithInlineConf,Magic Number,The method contains a magic number: 100,75
vert.x,io.vertx.core.impl.launcher.commands,RedeployTest,testStartingApplicationInRedeployModeWithInlineConf,Magic Number,The method contains a magic number: 200,75
vert.x,io.vertx.core.impl.launcher.commands,RedeployTest,testStartingApplicationInRedeployModeWithInlineConf2,Long Statement,The length of the statement "cli.dispatch(new Launcher()`new String[]{"run"`HttpTestVerticle.class.getName()`"--redeploy=**" + File.separator + "*.txt"`"--launcher-class=" + Launcher.class.getName()`"--conf={\"random\":" + random + "}"});" is 209.,96
vert.x,io.vertx.core.impl.launcher.commands,RedeployTest,testStartingApplicationInRedeployModeWithInlineConf2,Magic Number,The method contains a magic number: 100,96
vert.x,io.vertx.core.impl.launcher.commands,RedeployTest,testStartingApplicationInRedeployModeWithInlineConf2,Magic Number,The method contains a magic number: 200,96
vert.x,io.vertx.core.impl.launcher.commands,RedeployTest,testStartingApplicationInRedeployModeWithFileConf,Long Statement,The length of the statement "cli.dispatch(new Launcher()`new String[]{"run"`HttpTestVerticle.class.getName()`"--redeploy=**" + File.separator + "*.txt"`"--launcher-class=" + Launcher.class.getName()`"--conf"`new File("src/test/resources/conf.json").getAbsolutePath()});" is 240.,117
vert.x,io.vertx.core.impl.launcher.commands,RedeployTest,testStartingApplicationInRedeployModeWithFileConf,Magic Number,The method contains a magic number: 200,117
vert.x,io.vertx.core.impl.launcher.commands,RedeployTest,testStartingApplicationInRedeployModeWithFileConf2,Long Statement,The length of the statement "cli.dispatch(new Launcher()`new String[]{"run"`HttpTestVerticle.class.getName()`"--redeploy=**" + File.separator + "*.txt"`"--launcher-class=" + Launcher.class.getName()`"--conf=" + new File("src/test/resources/conf.json").getAbsolutePath()});" is 243.,137
vert.x,io.vertx.core.impl.launcher.commands,RedeployTest,testStartingApplicationInRedeployModeWithFileConf2,Magic Number,The method contains a magic number: 200,137
vert.x,io.vertx.core.impl.launcher.commands,RedeployTest,testStartingApplicationInRedeployModeWithCluster,Long Statement,The length of the statement "cli.dispatch(new Launcher()`new String[]{"run"`HttpTestVerticle.class.getName()`"--redeploy=**" + File.separator + "*.txt"`"--launcher-class=" + Launcher.class.getName()`"--cluster"`ExecUtils.isWindows() ? "--redeploy-termination-period=3000" : ""});" is 250.,157
vert.x,io.vertx.core.impl.launcher.commands,RedeployTest,testStartingApplicationInRedeployModeWithCluster,Magic Number,The method contains a magic number: 200,157
vert.x,io.vertx.core.impl.launcher.commands,RedeployTest,testStartingApplicationInRedeployModeWithCluster,Magic Number,The method contains a magic number: 20000,157
vert.x,io.vertx.core.impl.launcher.commands,RedeployTest,testRedeployment,Long Statement,The length of the statement "cli.dispatch(new Launcher()`new String[]{"run"`HttpTestVerticle.class.getName()`"--redeploy=**" + File.separator + "*.txt"`"--launcher-class=" + Launcher.class.getName()`ExecUtils.isWindows() ? "--redeploy-termination-period=3000" : ""});" is 238.,175
vert.x,io.vertx.core.impl.launcher.commands,RedeployTest,testRedeployment,Magic Number,The method contains a magic number: 200,175
vert.x,io.vertx.core.impl.launcher.commands,RedeployTest,testRedeployment,Magic Number,The method contains a magic number: 200,175
vert.x,io.vertx.core.impl.launcher.commands,RedeployTest,testRedeployment,Magic Number,The method contains a magic number: 20000,175
vert.x,io.vertx.core.impl.launcher.commands,RedeployTest,testRedeploymentWithSlash,Long Statement,The length of the statement "cli.dispatch(new Launcher()`new String[]{"run"`HttpTestVerticle.class.getName()`"--redeploy=**" + "/" + "*.txt"`"--launcher-class=" + Launcher.class.getName()`ExecUtils.isWindows() ? "--redeploy-termination-period=3000" : ""});" is 227.,206
vert.x,io.vertx.core.impl.launcher.commands,RedeployTest,testRedeploymentWithSlash,Magic Number,The method contains a magic number: 200,206
vert.x,io.vertx.core.impl.launcher.commands,RedeployTest,testRedeploymentWithSlash,Magic Number,The method contains a magic number: 200,206
vert.x,io.vertx.core.impl.launcher.commands,RedeployTest,testRedeploymentWithSlash,Magic Number,The method contains a magic number: 20000,206
vert.x,io.vertx.core.impl.launcher.commands,RedeployTest,testStartingApplicationInRedeployModeWithInlineOptions,Long Statement,The length of the statement "cli.dispatch(new Launcher()`new String[]{"run"`HttpTestVerticle.class.getName()`"--redeploy=**" + File.separator + "*.txt"`"--launcher-class=" + OptionsRecordingLauncher.class.getName()`"--options"`"{\"metricsOptions\":{\"enabled\":true}}"});" is 242.,238
vert.x,io.vertx.core.impl.launcher.commands,RedeployTest,testStartingApplicationInRedeployModeWithInlineOptions,Magic Number,The method contains a magic number: 200,238
vert.x,io.vertx.core.impl.launcher.commands,RedeployTest,testStartingApplicationInRedeployModeWithInlineOptions2,Long Statement,The length of the statement "cli.dispatch(new Launcher()`new String[]{"run"`HttpTestVerticle.class.getName()`"--redeploy=**" + File.separator + "*.txt"`"--launcher-class=" + OptionsRecordingLauncher.class.getName()`"--options={\"metricsOptions\":{\"enabled\":true}}"});" is 240.,262
vert.x,io.vertx.core.impl.launcher.commands,RedeployTest,testStartingApplicationInRedeployModeWithInlineOptions2,Magic Number,The method contains a magic number: 200,262
vert.x,io.vertx.core.impl.launcher.commands,RunCommandTest,testDeploymentOfJavaVerticle,Magic Number,The method contains a magic number: 200,67
vert.x,io.vertx.core.impl.launcher.commands,RunCommandTest,testDeploymentOfJavaVerticleWithCluster,Magic Number,The method contains a magic number: 200,79
vert.x,io.vertx.core.impl.launcher.commands,RunCommandTest,testFatJarWithHTTPVerticle,Magic Number,The method contains a magic number: 200,110
vert.x,io.vertx.core.impl.launcher.commands,RunCommandTest,testFatJarWithHTTPVerticleWithCluster,Magic Number,The method contains a magic number: 200,124
vert.x,io.vertx.core.impl.launcher.commands,RunCommandTest,testThatHADeploysVerticleWhenCombinedWithCluster,Magic Number,The method contains a magic number: 200,139
vert.x,io.vertx.core.impl.launcher.commands,RunCommandTest,testThatHADeploysVerticle,Magic Number,The method contains a magic number: 200,153
vert.x,io.vertx.core.impl.launcher.commands,RunCommandTest,testWithConfProvidedInline,Magic Number,The method contains a magic number: 200,167
vert.x,io.vertx.core.impl.launcher.commands,RunCommandTest,testWithBrokenConfProvidedInline,Magic Number,The method contains a magic number: 200,182
vert.x,io.vertx.core.impl.launcher.commands,RunCommandTest,testWithConfProvidedAsFile,Magic Number,The method contains a magic number: 200,198
vert.x,io.vertx.core.impl.launcher.commands,RunCommandTest,testMetricsEnabledFromCommandLine,Magic Number,The method contains a magic number: 200,212
vert.x,io.vertx.core.impl.launcher.commands,StartStopListCommandsTest,testStartListStop,Long Statement,The length of the statement "assertThat(output.toString()).contains("Stopping vert.x application '" + id + "'").contains("Application '" + id + "' terminated with status 0");" is 145.,43
vert.x,io.vertx.core.impl.launcher.commands,StartStopListCommandsTest,testStartListStop,Magic Number,The method contains a magic number: 2,43
vert.x,io.vertx.core.impl.launcher.commands,StartStopListCommandsTest,testStartListStop,Magic Number,The method contains a magic number: 2,43
vert.x,io.vertx.core.impl.launcher.commands,StartStopListCommandsTest,testStartListStopWithoutCommand,Long Statement,The length of the statement "assertThat(output.toString()).contains("Stopping vert.x application '" + id + "'").contains("Application '" + id + "' terminated with status 0");" is 145.,80
vert.x,io.vertx.core.impl.launcher.commands,StartStopListCommandsTest,testStartListStopWithoutCommand,Magic Number,The method contains a magic number: 2,80
vert.x,io.vertx.core.impl.launcher.commands,StartStopListCommandsTest,testStartListStopWithoutCommand,Magic Number,The method contains a magic number: 2,80
vert.x,io.vertx.core.impl.launcher.commands,StartStopListCommandsTest,testStartListStopWithJVMOptions,Long Statement,The length of the statement "cli.dispatch(new String[]{"start"`"run"`HttpTestVerticle.class.getName()`"--launcher-class"`Launcher.class.getName()`"--java-opts=-Dfoo=bar -Dbaz=bar"`"--redirect-output"});" is 173.,117
vert.x,io.vertx.core.impl.launcher.commands,StartStopListCommandsTest,testStartListStopWithJVMOptions,Long Statement,The length of the statement "assertThat(output.toString()).contains("Stopping vert.x application '" + id + "'").contains("Application '" + id + "' terminated with status 0");" is 145.,117
vert.x,io.vertx.core.impl.launcher.commands,StartStopListCommandsTest,testStartListStopWithJVMOptions,Magic Number,The method contains a magic number: 2,117
vert.x,io.vertx.core.impl.launcher.commands,StartStopListCommandsTest,testStartListStopWithJVMOptions,Magic Number,The method contains a magic number: 2,117
vert.x,io.vertx.core.impl.launcher.commands,StartStopListCommandsTest,waitForStartup,Empty catch clause,The method has an empty catch block.,167
vert.x,io.vertx.core.impl.launcher.commands,StartStopListCommandsTest,waitForStartup,Magic Number,The method contains a magic number: 200,167
vert.x,io.vertx.core.impl.launcher.commands,StartStopListCommandsTest,testStartListStopWithId,Long Statement,The length of the statement "cli.dispatch(new String[]{"start"`"run"`HttpTestVerticle.class.getName()`"--launcher-class"`Launcher.class.getName()`"--vertx-id=hello"});" is 138.,178
vert.x,io.vertx.core.impl.launcher.commands,StartStopListCommandsTest,testStartListStopWithId,Long Statement,The length of the statement "assertThat(output.toString()).contains("Stopping vert.x application '" + id + "'").contains("Application '" + id + "' terminated with status 0");" is 145.,178
vert.x,io.vertx.core.impl.launcher.commands,StartStopListCommandsTest,testStartListStopWithId,Magic Number,The method contains a magic number: 2,178
vert.x,io.vertx.core.impl.launcher.commands,StartStopListCommandsTest,testStartListStopWithId,Magic Number,The method contains a magic number: 2,178
vert.x,io.vertx.core.impl.launcher.commands,StartStopListCommandsTest,testStartListStopWithIdAndAnotherArgument,Long Statement,The length of the statement "cli.dispatch(new String[]{"start"`"run"`HttpTestVerticle.class.getName()`"--launcher-class"`Launcher.class.getName()`"--vertx-id=hello"`"-cluster"});" is 149.,214
vert.x,io.vertx.core.impl.launcher.commands,StartStopListCommandsTest,testStartListStopWithIdAndAnotherArgument,Long Statement,The length of the statement "assertThat(output.toString()).contains("Stopping vert.x application '" + id + "'").contains("Application '" + id + "' terminated with status 0");" is 145.,214
vert.x,io.vertx.core.impl.launcher.commands,StartStopListCommandsTest,testStartListStopWithIdAndAnotherArgument,Magic Number,The method contains a magic number: 2,214
vert.x,io.vertx.core.impl.launcher.commands,StartStopListCommandsTest,testStartListStopWithIdAndAnotherArgument,Magic Number,The method contains a magic number: 2,214
vert.x,io.vertx.core.impl.launcher.commands,StartStopListCommandsTest,testStartListStopWithIdAndAnotherArgumentBeforeId,Long Statement,The length of the statement "cli.dispatch(new String[]{"start"`"run"`HttpTestVerticle.class.getName()`"--launcher-class"`Launcher.class.getName()`"-cluster"`"--vertx-id=hello"});" is 149.,251
vert.x,io.vertx.core.impl.launcher.commands,StartStopListCommandsTest,testStartListStopWithIdAndAnotherArgumentBeforeId,Long Statement,The length of the statement "assertThat(output.toString()).contains("Stopping vert.x application '" + id + "'").contains("Application '" + id + "' terminated with status 0");" is 145.,251
vert.x,io.vertx.core.impl.launcher.commands,StartStopListCommandsTest,testStartListStopWithIdAndAnotherArgumentBeforeId,Magic Number,The method contains a magic number: 2,251
vert.x,io.vertx.core.impl.launcher.commands,StartStopListCommandsTest,testStartListStopWithIdAndAnotherArgumentBeforeId,Magic Number,The method contains a magic number: 2,251
vert.x,io.vertx.core.impl.launcher.commands,StartStopListCommandsTest,testStoppingAnUnknownProcess,Long Statement,The length of the statement "assertThat(output.toString()).contains("Stopping vert.x application '" + id + "'").contains("Cannot find process for application using the id");" is 144.,305
vert.x,io.vertx.core.impl.launcher.commands,WatcherAbsolutePathTest,prepare,Long Statement,The length of the statement "watcher=new Watcher(otherRoot`Collections.unmodifiableList(Arrays.asList(root.getAbsolutePath() + File.separator + "**"+ File.separator+ "*.txt"`root.getAbsolutePath() + File.separator + "windows\\*.win"`root.getAbsolutePath() + File.separator + "unix/*.nix"`root.getAbsolutePath() + File.separator + "FOO.bar"))`next -> {" is 322.,28
vert.x,io.vertx.core.impl.launcher.commands,WatcherAbsolutePathTest,prepare,Magic Number,The method contains a magic number: 10,28
vert.x,io.vertx.core.impl.launcher.commands,WatcherAbsolutePathTest,prepare,Magic Number,The method contains a magic number: 10,28
vert.x,io.vertx.core.impl.launcher.commands,WatcherTest,prepare,Long Statement,The length of the statement "watcher=new Watcher(root`Collections.unmodifiableList(Arrays.asList("**" + File.separator + "*.txt"`"windows\\*.win"`"unix/*.nix"`"FOO.bar"))`next -> {" is 151.,42
vert.x,io.vertx.core.impl.launcher.commands,WatcherTest,prepare,Magic Number,The method contains a magic number: 10,42
vert.x,io.vertx.core.impl.launcher.commands,WatcherTest,prepare,Magic Number,The method contains a magic number: 10,42
vert.x,io.vertx.core.impl.launcher.commands,WatcherTest,testFileAddition,Magic Number,The method contains a magic number: 2,70
vert.x,io.vertx.core.impl.launcher.commands,WatcherTest,testWithANonMatchingFile,Magic Number,The method contains a magic number: 500,84
vert.x,io.vertx.core.impl.launcher.commands,WatcherTest,testFileModification,Magic Number,The method contains a magic number: 2,99
vert.x,io.vertx.core.impl.launcher.commands,WatcherTest,testFileModification,Magic Number,The method contains a magic number: 1500,99
vert.x,io.vertx.core.impl.launcher.commands,WatcherTest,testFileModification,Magic Number,The method contains a magic number: 2,99
vert.x,io.vertx.core.impl.launcher.commands,WatcherTest,testFileModification,Magic Number,The method contains a magic number: 3,99
vert.x,io.vertx.core.impl.launcher.commands,WatcherTest,testFileDeletion,Magic Number,The method contains a magic number: 500,120
vert.x,io.vertx.core.impl.launcher.commands,WatcherTest,testFileDeletion,Magic Number,The method contains a magic number: 2,120
vert.x,io.vertx.core.impl.launcher.commands,WatcherTest,testFileAdditionAndModificationInDirectory,Magic Number,The method contains a magic number: 500,138
vert.x,io.vertx.core.impl.launcher.commands,WatcherTest,testFileAdditionAndModificationInDirectory,Magic Number,The method contains a magic number: 500,138
vert.x,io.vertx.core.impl.launcher.commands,WatcherTest,testFileAdditionAndModificationInDirectory,Magic Number,The method contains a magic number: 2,138
vert.x,io.vertx.core.impl.launcher.commands,WatcherTest,testFileAdditionAndModificationInDirectory,Magic Number,The method contains a magic number: 1000,138
vert.x,io.vertx.core.impl.launcher.commands,WatcherTest,testFileAdditionAndModificationInDirectory,Magic Number,The method contains a magic number: 2,138
vert.x,io.vertx.core.impl.launcher.commands,WatcherTest,testFileAdditionAndModificationInDirectory,Magic Number,The method contains a magic number: 3,138
vert.x,io.vertx.core.impl.launcher.commands,WatcherTest,testFileAdditionAndModificationInDirectory,Magic Number,The method contains a magic number: 1000,138
vert.x,io.vertx.core.impl.launcher.commands,WatcherTest,testFileAdditionAndModificationInDirectory,Magic Number,The method contains a magic number: 3,138
vert.x,io.vertx.core.impl.launcher.commands,WatcherTest,testFileAdditionAndModificationInDirectory,Magic Number,The method contains a magic number: 4,138
vert.x,io.vertx.core.impl.launcher.commands,WatcherTest,testOSSpecificIncludePaths,Magic Number,The method contains a magic number: 500,173
vert.x,io.vertx.core.impl.launcher.commands,WatcherTest,testOSSpecificIncludePaths,Magic Number,The method contains a magic number: 2,173
vert.x,io.vertx.core.impl.launcher.commands,WatcherTest,testOSSpecificIncludePaths,Magic Number,The method contains a magic number: 1000,173
vert.x,io.vertx.core.impl.launcher.commands,WatcherTest,testOSSpecificIncludePaths,Magic Number,The method contains a magic number: 500,173
vert.x,io.vertx.core.impl.launcher.commands,WatcherTest,testOSSpecificIncludePaths,Magic Number,The method contains a magic number: 2,173
vert.x,io.vertx.core.impl.launcher.commands,WatcherTest,testOSSpecificIncludePaths,Magic Number,The method contains a magic number: 3,173
vert.x,io.vertx.core.impl.launcher.commands,WatcherTest,testCaseSensitivity,Long Statement,The length of the statement "assertWaitUntil(() -> undeploy.get() == 1 && deploy.get() == 2`"expected undeploy " + undeploy.get() + " == 1 and deploy "+ deploy.get()+ " == 2");" is 147.,202
vert.x,io.vertx.core.impl.launcher.commands,WatcherTest,testCaseSensitivity,Magic Number,The method contains a magic number: 2,202
vert.x,io.vertx.core.impl.launcher.commands,WatcherTest,testWatcherPerformances,Magic Number,The method contains a magic number: 3,237
vert.x,io.vertx.core.impl.launcher.commands,WatcherTest,testWatcherPerformances,Magic Number,The method contains a magic number: 10,237
vert.x,io.vertx.core.impl.launcher.commands,WatcherTest,testWatcherPerformances,Magic Number,The method contains a magic number: 1000,237
vert.x,io.vertx.core.impl.launcher.commands,WatcherTest,testWatcherPerformances,Magic Number,The method contains a magic number: 1000,237
vert.x,io.vertx.core.impl.launcher.commands,WatcherTest,testWatcherPerformances,Magic Number,The method contains a magic number: 2,237
vert.x,io.vertx.core.impl.launcher.commands,WatcherTest,testWatcherPerformances,Magic Number,The method contains a magic number: 2,237
vert.x,io.vertx.core.impl.launcher.commands,WatcherTest,testWatcherPerformances,Magic Number,The method contains a magic number: 3,237
vert.x,io.vertx.core.impl.launcher.commands,WatcherTest,testWatcherPerformances,Magic Number,The method contains a magic number: 3,237
vert.x,io.vertx.core.impl.launcher.commands,WatcherTest,testWatcherPerformances,Magic Number,The method contains a magic number: 4,237
vert.x,io.vertx.core.impl.logging,LoggerAdapter,logDeveloperInfo,Long Statement,The length of the statement "log.debug("Copying " + obj.getClass() + " for shared data. Consider implementing "+ Shareable.class+ " for better performance.");" is 129.,103
vert.x,io.vertx.core.impl.logging,LoggerFactory,initialise,Long Identifier,The length of the field LOGGER_DELEGATE_FACTORY_CLASS_NAME is 34.,36
vert.x,io.vertx.core.impl.resolver,DnsResolverProvider,DnsResolverProvider,Complex Method,Cyclomatic complexity of the method is 18,55
vert.x,io.vertx.core.impl.resolver,DnsResolverProvider,DnsResolverProvider,Magic Number,The method contains a magic number: 53,55
vert.x,io.vertx.core.impl.resolver,DnsResolverProvider,DnsResolverProvider,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@5d07465b,55
vert.x,io.vertx.core.impl.resolver,DnsResolverProvider,lookup,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@5d07465b,135
vert.x,io.vertx.core.impl.transports,EpollTransport,getPendingFastOpenRequestsThreshold,Long Identifier,The length of the field pendingFastOpenRequestsThreshold is 32.,44
vert.x,io.vertx.core.impl.transports,EpollTransport,setPendingFastOpenRequestsThreshold,Long Identifier,The length of the field pendingFastOpenRequestsThreshold is 32.,53
vert.x,io.vertx.core.impl.transports,EpollTransport,configure,Long Identifier,The length of the field pendingFastOpenRequestsThreshold is 32.,139
vert.x,io.vertx.core.impl.transports,JDKTransport,datagramChannel,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@420779ec,43
vert.x,io.vertx.core.impl.transports,JDKTransport,channelFactory,Long Statement,The length of the statement "throw new IllegalArgumentException("The Vertx instance must be created with the preferNativeTransport option set to true to create domain sockets");" is 148.,54
vert.x,io.vertx.core.impl.utils,ConcurrentCyclicSequenceTest,testEmpty,Magic Number,The method contains a magic number: 3,24
vert.x,io.vertx.core.impl.utils,ConcurrentCyclicSequenceTest,testRoundRobin,Magic Number,The method contains a magic number: 1_000_000,66
