Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
vert.x,io.vertx.core.http,WebSocketTest,Law of Demeter violation,The tool detected the smell in this method (testInvalidUnmaskedFrameRequest) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpServerRequest.response; io.vertx.core.http.HttpServerResponse.write; io.vertx.core.http.HttpServerResponse.setChunked
vert.x,io.vertx.core.http,WebSocketTest,Law of Demeter violation,The tool detected the smell in this method (testUpgradeInvalidRequest) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpServerRequest.response; io.vertx.core.http.HttpServerResponse.end
vert.x,io.vertx.core.http,WebSocketTest,Law of Demeter violation,The tool detected the smell in this method (handshakeWithCookie) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpServerRequest.response; io.vertx.core.http.HttpServerResponse.end; io.vertx.core.http.HttpServerResponse.setStatusCode
vert.x,io.vertx.core.http,WebSocketTest,Law of Demeter violation,The tool detected the smell in this method (handshake) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpServerRequest.response; io.vertx.core.http.HttpServerResponse.end; io.vertx.core.http.HttpServerResponse.setStatusCode
vert.x,io.vertx.core.http,WebSocketTest,Law of Demeter violation,The tool detected the smell in this method (testRaceConditionWithWebSocketClientWorker2) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.WebSocketTest.getOptions; io.vertx.core.VertxOptions.getWorkerPoolSize
vert.x,io.vertx.core.http,WebSocketTest,Law of Demeter violation,The tool detected the smell in this method (testClientWebSocketWithHttp2Client) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpClientOptions.setProtocolVersion; io.vertx.core.http.HttpClientOptions.setHttp2ClearTextUpgrade
vert.x,io.vertx.core.http,WebSocketTest,Law of Demeter violation,The tool detected the smell in this method (testClientWebSocketWithHttp2Client) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpServerRequest.response; io.vertx.core.http.HttpServerResponse.write; io.vertx.core.http.HttpServerResponse.setChunked
vert.x,io.vertx.core.http,WebSocketTest,Law of Demeter violation,The tool detected the smell in this method (doTestClientWebSocketConnectionCloseOnBadResponse) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.WebSocketBase.close; io.vertx.core.AsyncResult.result
vert.x,io.vertx.core.http,WebSocketTest,Law of Demeter violation,The tool detected the smell in this method (testClearClientSslOptions) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpClientOptions.setTrustAll; io.vertx.core.http.HttpClientOptions.setVerifyHost
vert.x,io.vertx.core.http,WebSocketTest,Law of Demeter violation,The tool detected the smell in this method (testServerWebSocketPingPong) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpServerOptions.setIdleTimeout; io.vertx.core.http.HttpServerOptions.setPort
vert.x,io.vertx.core.http,WebSocketTest,Law of Demeter violation,The tool detected the smell in this method (testWebSocketPausePing) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpServerOptions.setIdleTimeout; io.vertx.core.http.HttpServerOptions.setPort
vert.x,io.vertx.core.http,WebSocketTest,Law of Demeter violation,The tool detected the smell in this method (testServerWebSocketPingPongCheck) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpServerOptions.setIdleTimeout; io.vertx.core.http.HttpServerOptions.setPort
vert.x,io.vertx.core.http,WebSocketTest,Law of Demeter violation,The tool detected the smell in this method (testServerWebSocketSendPingExceeds125Bytes) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpServerOptions.setIdleTimeout; io.vertx.core.http.HttpServerOptions.setPort
vert.x,io.vertx.core.http,WebSocketTest,Law of Demeter violation,The tool detected the smell in this method (testClientWebSocketSendPingExceeds125Bytes) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpServerOptions.setIdleTimeout; io.vertx.core.http.HttpServerOptions.setPort
vert.x,io.vertx.core.http,WebSocketTest,Law of Demeter violation,The tool detected the smell in this method (testServerWebSocketSendPongExceeds125Bytes) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpServerOptions.setIdleTimeout; io.vertx.core.http.HttpServerOptions.setPort
vert.x,io.vertx.core.http,WebSocketTest,Law of Demeter violation,The tool detected the smell in this method (testClientWebSocketSendPongExceeds125Bytes) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpServerOptions.setIdleTimeout; io.vertx.core.http.HttpServerOptions.setPort
vert.x,io.vertx.core.http,WebSocketTest,Law of Demeter violation,The tool detected the smell in this method (testServerWebSocketReceivePongExceedsMaxFrameSize) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpServerOptions.setIdleTimeout; io.vertx.core.http.HttpServerOptions.setPort
vert.x,io.vertx.core.http,WebSocketTest,Law of Demeter violation,The tool detected the smell in this method (testClientWebSocketReceivePongExceedsMaxFrameSize) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpServerOptions.setIdleTimeout; io.vertx.core.http.HttpServerOptions.setPort
vert.x,io.vertx.core.http,WebSocketTest,Law of Demeter violation,The tool detected the smell in this method (testServerWebSocketReceivePingExceedsMaxFrameSize) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpServerOptions.setIdleTimeout; io.vertx.core.http.HttpServerOptions.setPort
vert.x,io.vertx.core.http,WebSocketTest,Law of Demeter violation,The tool detected the smell in this method (testClientWebSocketReceivePingExceedsMaxFrameSize) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpServerOptions.setIdleTimeout; io.vertx.core.http.HttpServerOptions.setPort
vert.x,io.vertx.core.http,WebSocketTest,Law of Demeter violation,The tool detected the smell in this method (testClientWebSocketPingPong) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpServerOptions.setIdleTimeout; io.vertx.core.http.HttpServerOptions.setPort
vert.x,io.vertx.core.http,WebSocketTest,Law of Demeter violation,The tool detected the smell in this method (testWebSocketAbs) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpClientOptions.setTrustAll; io.vertx.core.http.HttpClientOptions.setVerifyHost
vert.x,io.vertx.core.http,WebSocketTest,Law of Demeter violation,The tool detected the smell in this method (testWebSocketDisablesALPN) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpClientOptions.setProtocolVersion; io.vertx.core.http.HttpClientOptions.setUseAlpn; io.vertx.core.http.HttpClientOptions.setSsl; io.vertx.core.http.HttpClientOptions.setTrustAll
